Smile,id
CSCCC(N=C(O)NC(Cc1cccc(O)c1)C(=O)O)C(O)=NC(C(O)=NC=C1CC(O)C(N2CCC(O)=NC2=O)O1)C(C)N(C)C(=O)C1Cc2cc(O)ccc2C(C)N1,LTS0108735
C=CC[C@@H]1C[C@@](O)(/C=C/C(C)(C)O)C(OC)=CC1=O,LTS0117323
CNc1ccc(C(=O)[C@](C)(O)/C=C(C)/C=C/C(=N)O)cc1,LTS0117612
COc1ccc(C2OC(=O)c3c(OC)cc(OC)cc32)cc1,LTS0039102
C[C@@H]1C[C@H]2O[C@@H]2CC/C=C/C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,LTS0244900
CC(=O)O[C@@H]1C[C@@H]2[C@@H](O)[C@@H](C)C[C@@]34[C@@H]1CCCN3CCC[C@H]24,LTS0257589
CC1NCCc2ccc(O)c(O)c21,LTS0094387
CC(/C=C/[C@@]1(O)C(C)(C)[C@@H](O)CC[C@@]1(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\CO,LTS0249083
COC(=O)[C@H]1C=C[C@H]2C[C@H]3[C@H](CCCCCc4ccc5c(c4)OCO5)[C@@H]4C=C[C@@H]1[C@H]2[C@@H]43,LTS0039471
C[C@@H]([C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](N(C)C(=O)c5ccccc5)CC[C@@]45C[C@@]35CC[C@]12C)N(C)C,LTS0039354
C/C1=C/CC(O)C(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)CC(O)C(C)C(O)/C=C/C=C\C(C)C(C(C)C/C(C)=C/CCCCCNC(=N)N)OC(=O)C(C)C1O)CC(O)C2O,LTS0045972
COc1cc(C(=O)O[C@H]2C[C@]3(C(=O)O)C[C@@H]4C[C@]45C(=CCC4[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)C(C)(C)[C@@H]6CC[C@]45C)[C@@H]3CC2(C)C)cc(OC)c1OC,LTS0039468
COc1ccc(C[C@@]2(O)COc3cc(OC)c(OC)c(OC)c3C2=O)cc1,LTS0258537
COc1cc2c(c3c1C(=O)CC(c1ccccc1)O3)C1C(O2)OC(C)(C)C1OC(C)=O,LTS0089926
CC(C)=C1CCC(C2CCC3(C)C4CCC5C(C)(C)C(O)C(=O)CC56CC46CCC23C)C(O)C1,LTS0255908
CC1=C[C@](O)(C[C@@H](C)[C@H]2CC[C@@]3(C)C4=C(CC[C@]23C)[C@@]2(C)CCC(=O)C(C)(C)[C@@H]2CC4)OC1=O,LTS0255897
COC1=CC=C2[C@@H]3Cc4ccc(OC)c5c4[C@]2(CCN3)[C@@H]1O5,LTS0255777
CC(C)=CC(=O)NC1=CC(=O)C2(C)CCC(C)N12,LTS0255355
C=C([C@@H]1C(C)=CC(C)=C[C@]1(C)c1oc(OC)c(C)c(=O)c1C)[C@H](O)CC,LTS0255909
CO[C@@H]1C=C2[C@@H]3[C@@H](C)[C@H](C)CC[C@]3(C)C[C@H](O)[C@@]2(C)[C@]2(C)CCC3C(C)(C)[C@@H](O)C[C@@H](O)[C@]3(C)C12,LTS0045417
C/C(=C\[C@H](C)C(=O)C[C@H](O)CC1CC(=O)N=C(O)C1)C1OC(=O)/C=C/CC/C=C/C=C\[C@@H]1C,LTS0117314
COc1cc(=O)oc(C(C)[C@H](C)O)c1C,LTS0048267
COC(=O)C1(O)c2c(oc3cc(C)cc(O)c3c2=O)CCC1O,LTS0118900
COc1c(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)cc2c3c1-c1ccccc1CC3N(C=O)CC2,LTS0047792
COc1ccc2c(c1OC)C(=O)N1CCc3cc4c(cc3C(=O)[C@]21O)OCO4,LTS0020549
CCC[C@@H]1CC=CC(=O)O1,LTS0037125
COc1cc(C2OCC3C(c4ccc(OC(C)=O)c(OC)c4)OCC23)ccc1OC(C)=O,LTS0264039
CC1(C(=O)O)CC=CO1,LTS0046445
CCC(C)C1N=C(O)[C@H]2CSSCC/C=C/C(CC(O)=N[C@H](C)C(O)=N2)OC(=O)CC1O,LTS0115883
N=C(N)NCCC[C@@H](N=C(O)c1cccc(O)c1O)C(O)=N[C@@H](COC(=O)[C@H](COC(=O)[C@H](CO)N=C(O)[C@@H](CCCNC(=N)N)N=C(O)c1cccc(O)c1O)N=C(O)[C@@H](CCCNC(=N)N)N=C(O)c1cccc(O)c1O)C(=O)O,LTS0046728
CC1(C)CCC[C@@]2(C)[C@H](CCc3ccoc3)C(CO)=CC[C@H]12,LTS0124078
C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6CC[C@H]([C@H](C)[C@H](O)CC[C@@H](C)CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,LTS0089335
CCCCCCC/C=C/C(C)=C/CC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)N=C(O)[C@H](O)CCCCCCCCCCCCCCC,LTS0045847
C[C@H](N=CO)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C,LTS0247175
COc1cc2ccc3c(OC)c(O)ccc3c2c(OC)c1O,LTS0257701
[C-]#[N+]C1C(C(C)C)CCC(C)C12C=C(C)CC2,LTS0037129
Cc1c(-c2cc([C@@]3(C)CCCC3(C)C)c(O)c(O)c2C)cc([C@@]2(C)CCCC2(C)C)c(O)c1O,LTS0125185
CC1CCC2(OC1)OC1CC3(O)C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1(O)C2C,LTS0267083
CC1=CCC2C(C)(C)C(O)CCC2(C)C1CO,LTS0118971
CC(=O)O[C@@H]1C=C([C@@H]2O[C@@H]3O[C@H](O)C4=C[C@@H](OC(C)=O)[C@H]5C(C)(C)CCC[C@]5(C)[C@]43O2)[C@](O)(C=O)[C@@]2(C)CCCC(C)(C)[C@H]12,LTS0047737
CNC1CCC(c2ccc(O)c3c2C(=O)C24OC2(C(C)OC2CC(=O)OC24)C3O)OC1C,LTS0116926
C/C=C1/C2=C(C(=O)OCC2)[C@H](OC)O[C@@H]1OC,LTS0117470
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C(=O)O)CC[C@@]2(C(=O)O)CC[C@H]1C,LTS0019469
CC(=O)OC1CCC2(C)C(CCC(C)C23CCC(=CC=O)O3)C1(C)C,LTS0255815
C=C1CC[C@H]2[C@@](C)(C(=O)OC)CCC[C@]2(C(=O)OC)[C@H]1CC(=O)c1ccoc1,LTS0051028
CCCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCCC3=C[C@@H](C)OC3=O)O2)O1,LTS0050897
CCC(C)CC(C)CC(C)C=C(C=C(C)C(O)C(C)C=CC(O)CC=CC(O)CC=CC(O)CC(O)CC(=O)O)CO,LTS0119438
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1,LTS0046356
COC(=O)C1=CCC[C@H]2[C@@]1(C=O)CC[C@@H](C)[C@]2(C)CCc1ccoc1,LTS0048145
CC1(C)CCC2=C(O1)C(=O)c1ccccc1C2=O,LTS0255802
COC1(C(C)C)C=C2C(OC(C)=O)CC3C(C)(COC(C)=O)CCCC3(C)C2CC1,LTS0119573
C[C@H](O)c1cncc2c(=O)n3c(cc12)-c1[nH]c2ccc(O)cc2c1CC3,LTS0037816
O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2COC(=O)c2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,LTS0258794
COc1cc2c(cc1O)CCN1Cc3c(ccc4c3OCO4)C[C@@H]21,LTS0255684
CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)[C@@]12O[C@@H]2c1ccccc1,LTS0020794
COC12CC(C)(O)C3CC4(C)CCC(C(C)C=CC=C(C)C)C4CC=C(C(O)=N1)C32,LTS0050956
CCC[C@H]1C[C@@H]2CC[C@@H](O2)[C@H](CC)C(=O)O[C@@H]([C@H](C)[C@H]2CC[C@@H](C[C@@H](CCC)N(C)C)O2)[C@H](C)[C@@H]2CC[C@@H](O2)[C@@H](CC)C(=O)O1,LTS0255748
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@](C)(O)[C@@H]2CC1=O,LTS0258458
COc1cc(OC)cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)cc(OC)c4)OC[C@H]23)c1,LTS0050552
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,LTS0255414
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(OC)C(O)C4O)cc3o2)cc1,LTS0126060
COc1cc2c(c(O)c1CC=C(C)C)C(=O)C[C@@H](c1ccc(O)cc1)O2,LTS0255343
CC(=O)OC1[C@H]2C(=C[C@H]3[C@@H](O)C(C)=C(C)[C@H]4[C@H](Cc5ccccc5)N=C(O)[C@]143)C[C@H](C)[C@@](O)(C(C)=O)[C@@H]2O,LTS0124370
CC1CNC2(OC3CC4C5CC=C6CC(OC7C(OC8OC(C)C(O)C(O)C8O)C(O)OC(CO)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)C(O)C1,LTS0093166
N=C(O)C1=CC(=O)OCC1,LTS0039282
CC(=O)OCCC1(CO)CCC2(O1)C(C)CCC1C(C)(COC(C)=O)C(O)CCC12C,LTS0227517
C=C1C(=O)O[C@H]2C1CC[C@@](C)(O)C13C=CC(C)(C21)C1(C3)C(=O)O[C@@H]2C3C(C)=CCC3[C@](C)(O)[C@H](OC(C)=O)CC21,LTS0048089
O=C(C=Cc1ccc(O)c(O)c1)OCC(O)C1OC(=O)C(O)C1O,LTS0120014
CO[C@@H]1C[C@H]2C(C)(C)[C@H](OC(C)=O)CC[C@]2(C)C2=C1[C@]1(C)[C@@H](O)C[C@H]([C@H](C)[C@H](C/C=C(\C)C(=O)O)OC(C)=O)[C@@]1(C)CC2,LTS0117378
CC1=C2C(O)CC2(C)C2CC(C)(C)C=C2C1=O,LTS0124128
CCOC(S)=NCc1ccc(OC2OC(C)C(OC(C)=O)C(O)C2O)cc1,LTS0114897
CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(OC(C)=O)(C5C6O)C(C(O)C23)C14,LTS0229011
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)C3(C)C)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H]1O,LTS0120276
CC1(C)C[C@@](O)(C[C@@H]2CC[C@]3(C)[C@@H](Br)CC[C@@](C)(O)[C@@H]23)CC[C@@H]1Br,LTS0119211
COC(=O)c1ccc2c(c1)C[C@@]1(O2)[C@@H](C)CC[C@@H](OC(C)=O)C1(C)C,LTS0108676
CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,LTS0051146
COc1ccc([C@@H]2Oc3c(OC)cc4c(=O)c5c(O)cccc5oc4c3O[C@H]2CO)cc1O,LTS0037828
CCCCCCCCCC[C@H]1C[C@@H]1CCCC/C=C\CCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1OCC=C(C)C)N=C(O)[C@H](O)CC/C=C\CCCC[C@H]1C[C@@H]1CCCCCCCCCC,LTS0116669
CC(=O)O[C@H]1CCN2CCC[C@@H]3C(=O)C[C@@H]4C[C@@H](C)C[C@@]32[C@@]41O,LTS0119210
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,LTS0051142
COc1ccc2c3c1C(=O)CC(C)(C)N3C(=O)[C@]21C[C@]2([N+](=O)[O-])CN3CCC[C@H]3C[C@@H]2C1(C)C,LTS0255579
CCC[C@@H](OC(C)=O)C1=C(Br)/C(=C/I)OC1=O,LTS0039180
O=C(O)c1cnc(O)nc1O,LTS0022204
O=C(O[C@@H]1[C@@H](c2c(O)cc3c(c2O)C[C@H](O)[C@@H](c2cc(O)c(O)c(O)c2)O3)c2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,LTS0125863
C=C(CCO)C(=O)OC[C@H]1O[C@@H](OC/C=C/c2cc(OC)c3c(c2)[C@@H](CO)[C@H](c2cc(OC)c(OC)c(OC)c2)O3)[C@H](O)[C@@H](O)[C@@H]1O,LTS0047974
C/C=C1\N=C(O)[C@@H](N=C(O)[C@H](CCC(=N)O)N=C(O)CCC)[C@@H](C)OC(=O)[C@H](C(C)C)N=C(O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)N2C(=O)[C@H](CC[C@H]2O)N=C1O,LTS0116012
C=C1C(=O)O[C@@H]2[C@H]3[C@@H](C=O)CC[C@@H](O)[C@]3(C)C[C@H](OC(=O)/C(=C/COC(C)=O)CO)[C@@H]12,LTS0117426
CC(CC(O)C(O)C(O)C(O)COC1C(N)C(O)C(O)C1(O)CO)[C@H]1CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC[C@H]2[C@@]3(C)CCCC(C)(C)[C@H]3CC[C@]21C,LTS0045617
C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,LTS0050979
C=C1CCC(OC(=O)C=CC(O)C(C)O)C(OC)C1C1(C)OC1CC=C(C)C,LTS0245614
CC(=O)O[C@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]32[C@]2(C)[C@H](OC(C)=O)C[C@H]3C(C)(C)OC(=O)C[C@H](OC(C)=O)[C@]3(C)[C@@H]12,LTS0258765
C[C@](O)(CCCCCCCCCCCCc1ccccc1)C[C@]1(C)OC(=O)C[C@@H]1O,LTS0117398
C=C1C(=O)OC2C=C(C)C(=O)CC=C(C)CC(OC(=O)C(=CC)COC(C)=O)C12,LTS0262327
C=C1CC[C@H](C(C)C)[C@@H]2[C@H]1[C@H]1C/C(C)=C\CC[C@](C)(OC(C)=O)[C@@H]2O1,LTS0254217
CC(C)[C@@H](C)[C@H]1C[C@@H]1[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,LTS0227282
C[C@H](CO)CCNc1ncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O,LTS0046714
CCC(C)CCCCCCCC[C@@H]1CC(O)=N[C@@H](CC(=N)O)C(O)=N[C@H](Cc2ccc(O)cc2)C(O)=N[C@H](CC(=N)O)C(O)=N[C@@H](CO)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@H](CO)C(O)=N[C@@H]([C@@H](C)O)C(O)=N1,LTS0255734
CC1=CC(=O)CC(C)(C)[C@H]1CC[C@H](C)O[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,LTS0024038
COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc(OS(=O)(=O)O)c(OC)c4)OC[C@H]23)ccc1O,LTS0048199
NCCCNCCCC(C(=O)/C=C/c1ccc(O)c(O)c1)N(C(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)c(O)c1,LTS0246642
CCCC/C=C\N(N=C(C)O)C(=O)CCC1=CCOC1=O,LTS0255156
CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,LTS0117704
C=C1CCC[C@H](CO)C(=O)C[C@@H]2[C@H]1CC2(C)C,LTS0046734
CC(C)=CCCC1(C)C(Cl)CC(O)C2(C)C3C(=CCC12)COC3O,LTS0047816
C[C@H]1CC=C([C@@H](C)[C@H]2CC[C@@H]3[C@@H]4C[C@@H](O)[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)NC1,LTS0041232
CCCCCCCCCCCCCCCCCCCCCCCCCC[C@H](C)C(C)C,LTS0249807
CC1=CCCC23OC2C(OC3=O)c2c(C)coc2C1,LTS0249117
O=C(O)C=Cc1cc(O)c(O)c2c(=O)c(O)cc(C(=O)O)cc12,LTS0229564
C=C(C)C1CN2C(=O)CC(C)(C)NC2=N1,LTS0232459
O=C(C=Cc1ccc(O)c(O)c1)OC1C(CO)OC(OCCc2ccc(O)c(O)c2)C(O)C1OC1OC(CO)C(O)C(O)C1O,LTS0255997
C[C@H]1[C@H](O)[C@@H]2OC(=O)[C@@H]3[C@@H](O)OC[C@@]1(O)[C@@H]32,LTS0257404
CC1=CCC[C@@H]2[C@@](C)(CC/C(=C/C=O)C(=O)O)[C@H](C)CC[C@@]12C,LTS0091399
C=C1C(=O)[C@@]23[C@@H]([C@@H](O)C[C@@H]1[C@H]2O)[C@]1(C)CCCC(C)(C)[C@H]1C[C@H]3O,LTS0046515
O=C(O[C@H]1COC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)O[C@H]1[C@@H]1OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c(O)c3c2C(=O)O[C@H]1[C@H]3c1c(C(=O)O[C@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2C(=O)O)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1,LTS0038120
N=C1N=C(O)[C@@H]([C@@H]2[C@@H](c3c[nH]c(=N)[nH]3)[C@H](CNC(=O)c3ccc[nH]3)[C@H]2CNC(=O)c2cc(Br)c[nH]2)N1,LTS0257928
O=c1ccc2c(OCCO)c3c(cc2o1)OCO3,LTS0038072
Oc1ccc(/C=C\c2cc(O)cc3c2[C@H](c2cc(O)c4c(c2)OC(c2ccc(O)cc2)C4c2cc(O)cc(O)c2)[C@@H](c2ccc(O)cc2)O3)cc1,LTS0115701
CC[C@H](C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(O)=N[C@@H](C(C)C)C(O)=N[C@H](CC)[C@H](C)C(O)=N[C@@H](CC(C)C)C(=O)N1C,LTS0039479
C=C1CCC[C@]23OC4=C(C[C@@]2(C)[C@H](C)CC[C@@]13C)C(=O)O[C@]4(CC(=O)OC)OC,LTS0046522
COC(=O)[C@H](C)COC(=O)c1ccccc1,LTS0050728
CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)CCO,LTS0255206
CO[C@@H]1C2=C(C)C(=O)O[C@]2(OC)C[C@H]2CC[C@H](OC(=O)/C=C\SC)[C@H](C)[C@@]12C,LTS0041105
C=CC[C@@H](CC/C(C)=C/C=C/CC/C=C\[C@H]1CSC([C@@H]2C[C@@H]2C)=N1)OC,LTS0111707
C=C1CCCC(C)(C)C1CCC(C)=CC(O)CC(=CCO)CO,LTS0020745
CC=C1N=C(O)[C@H](C(C)C)N=C(O)[C@H](O)[C@@H]([C@@H](C)CCCCCCCCCCC(=O)CCC)N=C(O)[C@@H]2CCCN2C(=O)[C@H](CC(=N)O)N(C)C(=O)[C@H]([C@@H](C)OC)N=C(O)[C@@H](C)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@H]([C@@H](C)O)N=C(O)[C@H]([C@@H](C)O)N=C1O,LTS0124043
C=CC(C)(O)CC(C=C(C)CCC(O)C(C)(C)O)OC1OC(CO)C(O)C(O)C1O,LTS0120237
CCC(C)[C@@H]1N=C(O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H](C)[C@@H](C)N=C1O,LTS0046016
C[C@H]1O[C@@H](Oc2cc(O)cc3oc(-c4ccc(O)cc4)c(O)c(=O)c23)[C@H](O)[C@@H](O)[C@H]1O,LTS0036811
COc1cc(O)c2c(c1)CCc1cc(-c3cc(OC)c4c(c3O)CCc3cc(O)ccc3-4)c(O)cc1-2,LTS0046748
COc1cc(-c2oc3c(OC)c(OC)cc(OC)c3c(=O)c2OC)ccc1O,LTS0116958
C=C(C)[C@H](CC=C(C)C)C[C@]1(CC=C(C)C)C(=O)C([C@@H](CCC)CC(=O)O)=C(O)C2=C1O[C@H](C)[C@@H](C)C2=O,LTS0045647
CC(C)=CCc1cc(C(=O)/C=C(\O)c2ccc(O)cc2)c(O)cc1O,LTS0046011
C/C1=C\C=C(\C(C)(C)O)CC[C@H](C)CC(=O)C/C(C)=C/CC1,LTS0047607
COC(=O)/C(C)=C1\C(=O)[C@H](O)[C@]2(C)C3=C(C[C@@H]4[C@]5(OC(=O)C(C)=C5C[C@H]5[C@](O)(COC(=O)/C(C)=C/CO)[C@H]6C[C@H]6[C@@]45C)[C@H]31)[C@H]1C[C@H]12,LTS0124559
CC=C(C)C(O)=NC(CCC(=N)O)C(O)=NC1C(O)=NC(CCC(O)=NCCO)C(O)=NC2CCC(OC)N(C2=O)C(Cc2ccccc2)C(=O)N(C)C(Cc2ccc(O)cc2)C(O)=NC(C)C(=O)OC1C,LTS0117156
C=C(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1Oc2cc(C(C)=O)c(O)cc2[C@@H]1O,LTS0050052
COC1CC(OC2C(C)OC(OC3C(C)OC(OC4C(C)OC(OC5C(O)CC(OC6CCC7(C)C(=CCC8(O)C7CC(OC(=O)c7ccccc7)C7(C)C(O)(C(C)=O)CCC87O)C6)OC5C)CC4OC)CC3OC)CC2OC)OC(C)C1O,LTS0049784
CC[C@H](O)[C@@H]1C[C@H]2CC[C@H](CO)[C@H]2O1,LTS0037965
CC12COC(c3ccc(O)cc3)OC1CCC1(C)C2CCC2CC3CC21CCC3(O)CO,LTS0257414
CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)C3C[C@@H](OC(=O)/C=C/c3ccccc3)[C@]3(C)[C@](O)(C(C)=O)CC[C@]43O)C2)OC(C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O[C@@H]2OC(C)[C@@H](O[C@@H]3OC(CO)[C@@H](O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)[C@H](O)C3O)[C@H](OC)C2O)C(C)O1,LTS0049818
C=C1C(=O)OC[C@H]1C/C=C(\C)CC1CC(C)C(=O)O1,LTS0046037
O=C(O)CCC(O)=N[C@H]1OCC=C1CO,LTS0046699
COc1cc2c(cc1OC)[C@@H]1C(=O)c3c(O)cc4occc4c3O[C@@H]1CO2,LTS0255739
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6[C@](C(=O)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)(CC[C@@H](C)[C@@]6(C)O)CC[C@]45C)C3(C)C)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,LTS0039201
CC1OC(OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)C(OC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1,LTS0257434
Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,LTS0050669
CC(=O)C=CCCC(=O)C=CC(=O)O,LTS0255705
C=C1C(=O)O[C@@H]2/C=C(/C)[C@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3,LTS0020813
CC(N)C(=O)O,LTS0117512
COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)O)C[C@H]2O)cc(OC)c1O,LTS0045601
CCCCCCCCCCCCCCCCCCC[C@H](O)CC(=O)OCCCc1ccc(O)c(O)c1,LTS0047893
Cc1c(C)c(C)c(C)c(C)c1C,LTS0046685
COC1C(O)C(C)OC(OC2C(OC3C(Oc4cccc5c(=O)c6c(N)c(=O)c7ccc(C)c8c(=O)oc(c-6c78)c45)OC(C)C(O)C3O)OC(C)C(O)C2O)C1O,LTS0111640
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,LTS0049866
CO[C@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,LTS0051765
CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,LTS0117853
C[C@@H]1N=C(O)Cc2ccncc21,LTS0256508
Cn1c(=O)c2c(c3ccccc31)OC(C)(C)C1CCC3(C)OC3C21,LTS0038724
COc1c2c(c(O)c3c4c(c(C)cc13)[C@@H]1O[C@@]3(C(OC)OC)O[C@@H]1[C@@](O[C@H]1C[C@@H](O)[C@@](O)(C(C)=O)[C@H](C)O1)(O4)[C@@]31CO1)C(=O)[C@@H](O)C[C@@H]2O[C@H]1C[C@@](C)(O)[C@H](OC(C)=O)[C@H](C)O1,LTS0256645
CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\[C@]56OCC/C(=C\C(=O)OC[C@@]2(CC1)[C@]4(C)C31CO1)[C@H]5OC(O)C6O,LTS0038534
C[C@@H](O)[C@H](C)/C=C/C1=CC2=CC(=O)[C@@]3(C)O[C@@]4(O)[C@H](C(=O)O[C@H](C)[C@H]4C)[C@H]3C2=CO1,LTS0128570
CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)C[C@H]4O[C@]43[C@]12C,LTS0021367
