Smile,id
CO[C@@H]1c2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O[C@H]1C(C)(C)O,LTS0127047
C[C@@H](C[C@@H](O)[C@H](O)C(C)(C)O)[C@@H]1CC[C@]23C[C@]12CC[C@@H]1[C@@]2(C)CCC(=O)C(C)(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@]13C,LTS0105543
CC(=O)O[C@@H]1C2CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC[C@@H]1N=C(O)C=C(C)C,LTS0105558
CC(C(O)CCC(C)(C)O)C1CCC2(O)C3=CC(=O)C4CC(O)CCC4(C)C3CCC12C,LTS0049497
C=C1[C@@H](O)C[C@]2(O)[C@]3(C)C[C@]4(O)O[C@@]2([C@@H]1O)[C@]1(O)[C@@]3(O)[C@H](OC(=O)c2ccc[nH]2)[C@](O)(C(C)C)[C@]41C,LTS0050425
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,LTS0111348
Cc1c(O)c(O)c2c3c(ccc2c1C)C(O)=C(C(C)C)C(=O)C3=O,LTS0255931
C/C=C(/C)C(=O)O[C@@H]1c2c(C)coc2C[C@@]23OC2C[C@H](O)[C@H](C)[C@@]13C,LTS0104458
CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CC/C=C(\C)CO)[C@@H](O)C[C@@]3(C)[C@@H]5C[C@H](O)[C@H]4C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,LTS0122218
N=C(O)[C@@H]1COC(c2ccccc2O)=N1,LTS0118201
COC(=O)C1=CCC[C@H]2[C@@]1(COC(=O)CC(C)C)CC[C@@H](C)[C@]2(C)CCc1ccoc1,LTS0111413
C=C1[C@@H](O)C[C@@H]2C(C(=O)OC/C(C)=C/CC/C(C)=C/COC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]4[C@@H]3CC[C@]4(C)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,LTS0022567
C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(=C/CO)CO)C[C@@]1(CO1)[C@@H]1CC=C(C)[C@H]21,LTS0258178
C=C1C(=O)O[C@@H]2[C@@H]3O[C@]3(C)CC/C=C(\C)C[C@H](OC(=O)/C=C(\C)CO)[C@@H]12,LTS0050876
CC12C=CC(=O)CC1CCC13CC(CCC12)C(O)(CO)C3,LTS0048695
CC(=O)OC(CC(C)C1=C2C[C@H](O)C3[C@@]4(C)CCC(=O)C(C)(C)C4CC[C@]3(C)[C@@]2(C)CC1)C1OC1(C)C,LTS0050353
CC(=O)OC1C(N=C(O)C=C(C)C)CCC2(C)C3CCC4(C)C(C(C)N(C)C)=CCC4C3CCC12,LTS0018471
O=C1CC(O)CC2C3CC(CN12)C1CCCCN1C3,LTS0087503
CC1OC(c2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,LTS0255948
C=C1C[C@@]23CC[C@H]4[C@@](C)(CC[C@@H](O)[C@@]4(C)CO)[C@@H]2CC[C@@H]1C3,LTS0260624
COc1cc([C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2CO[C@H](c3ccc(O)c(OC)c3)[C@H]2CO)ccc1O,LTS0035785
C/C1=C\CC(=O)/C(C)=C/[C@@H]2[C@@H](CC/C(C)=C/CC1)C2(C)C,LTS0042028
CC=C(C)C(=O)OC1C=C(C)C2(C)CCC(=O)CC2C1(O)C(C)C,LTS0105553
C=C(C)CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)ccc1OC,LTS0118052
CC(C)CCC[C@H]1CCCCC(=O)O1,LTS0249464
CC1=CC(=O)[C@H]2C(C)(C)CCC[C@]2(C)[C@@]1(O)/C=C/c1ccoc1,LTS0121815
CC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@](C)(C(=O)O)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,LTS0108777
CCCCC(O)=NCCCCN(CCCCN=C(O)CCCC)C(=O)CCCCC=CCCCCCCCC(C)C,LTS0248117
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]1CCC1=C[C@]3(C(C)C)CC[C@@]12OO3,LTS0257949
COC(=O)C1COC(C)C2C1CCN1CCC3(C(O)=Nc4ccccc43)C21,LTS0048724
CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,LTS0110846
CCC(C)C(=O)OCC12C(OC(C)=O)C(O)CC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)c1ccccc1)C3OC(C)=O,LTS0048434
C=C(C)C12CC3(OC1CC(=O)O2)C1(C)C(=O)OC2(C)OC3(C(=O)OC)C(C)(C(=O)c3ccoc3)C=CC21,LTS0120070
C=C(C)C1CCC2(C)C(O)CC3(C)C(CCC4C(C)(CCC(=O)O)C(C(C)C)CCC43C)C12,LTS0122229
COc1cc(C2OCC3C(c4ccc(OC(=O)CC(C)C)c(OC)c4)OCC23)ccc1OC(=O)CC(C)C,LTS0110039
CC1OC(OC2C(OC3CCC4(C)C(C(OC5OCC(O)C(O)C5O)CC5(C)C4CCC4C6(C)CCC(C(C)(C)O)C6C(OC6OCC(O)C(O)C6O)CC45C)C3(C)C)OCC(O)C2O)C(O)C(O)C1O,LTS0122969
O=C/C=C/c1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)C(CO)O2,LTS0035979
C=C(COC(=O)CC(C)C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,LTS0243198
CCC(=O)O[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@@]34CO[C@@](C)([C@@H](OC(=O)c5ccccc5)[C@@]2(OC(C)=O)C[C@@]1(C)OC(=O)c1cccnc1)[C@@H]3[C@@H](C(C)(C)OC(C)=O)C=C[C@H]4OC(C)=O,LTS0117457
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4O)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,LTS0048108
CCN1C[C@@]2(C)CC[C@H](OC)[C@]34[C@H]5C[C@@H]6[C@H](OC(C)=O)[C@H]5[C@@](O)(C[C@H]6OC)[C@H](C[C@@H]23)[C@H]14,LTS0260775
C=C1Cc2ccc3[nH]c4c5c3c2[C@H]2[C@@H]1C[C@@H]2C(C)(C)O[C@H]5[C@@H]1CC[C@@]2(O)C3=C[C@@H](O)[C@@H](C(=C)C)O[C@H]3CC[C@]2(C)[C@@]41C,LTS0088369
COc1cc(-c2coc3cc4c(c(O)c3c2=O)OCO4)ccc1O,LTS0093674
C=C(C)[C@H](O)Cc1c(O)c(CC=C(C)C)c2oc3ccc(O)cc3c(=O)c2c1O,LTS0050614
COc1cc2ccc1Oc1cc(ccc1O)[C@H](O)CC(=O)CCCC2,LTS0120097
C=C[C@](C)(O)C[C@@H](/C=C(\C)CCC=C(C)C)OC(=O)C=C(C)C,LTS0248394
COc1ccc(O)c2c1[C@@H]1C=C(CCC=C(C)C2)C(=O)O1,LTS0105052
CC(=O)OC1C(c2c(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)OC(CO)C(O)C1O,LTS0051212
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(C)cc2c1C(=O)c1c(O)cccc1C2=O,LTS0094156
O=Cc1cc(COP(=O)(O)O)co1,LTS0242629
CC(=O)C[C@@H]1OCC2=C1[C@H](/C=C/OC(=O)C=C(C)C)[C@@]1(C)CC[C@H](C(C)(C)O)[C@@H]2C1,LTS0036582
CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,LTS0105791
CC(C)=CCC/C(C)=C/CCC(C)=CCc1c(O)cc(C)c(C(=O)O)c1O,LTS0266532
C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,LTS0258006
CCCCC(C)C1CC(O)=NC(Cc2ccccc2)C(O)=NC(Cc2ccccc2)C(O)=NC(C(C)CC)C(=O)O1,LTS0050908
CC(=O)OC1CC2C(OC(C)=O)C3C4(OC(C)=O)COC4CC(OC(C)=O)C3(C)C(O)C(OC(=O)c3ccccc3)C(=C1C)C2(C)C,LTS0118623
O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)cc1O,LTS0040290
COc1c(O)ccc2c1C(=O)c1cc(C)ccc1C2=O,LTS0242388
CC1(C)CCc2cc3ccc(=O)oc3cc2O1,LTS0242500
CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,LTS0126780
C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)CC=CC(=O)[C@]4(C)[C@H]3[C@H](O)C[C@@]21C)C(C)C,LTS0031985
CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@H]4[C@@H](O)C[C@@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)O1,LTS0272205
OCC1=CCC2(OC3OC(CO)C(O)C(O)C3O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,LTS0035053
C=C1CC(O)C(O)C2(C)CC3C(C(C)C)C3C12,LTS0239268
CC(=O)O[C@H]1C(O[C@@H]2OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6OO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,LTS0231005
COC1CC2(CCC3(O2)C(C)CC2OC(=O)C4(C)CCCC3(C)C24)CO1,LTS0104130
O=C(OCC1OC(Oc2cc(O)cc(O)c2)C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1,LTS0119808
O=C1C(O)CC2OCC3=CCOC3N12,LTS0256412
CC1=C([C@H]2CC[C@](C)(Cl)[C@@H](Br)C2)C[C@H](Br)C(C)(C)O1,LTS0267494
COC(=O)c1oc2cc(O)c(O)cc2c1C(=O)OC,LTS0042972
CC1=CCCC(CO)=CC2OC(=O)C(C)C2C(=O)C1,LTS0108448
CCN1C[C@]2(C)CC[C@H](OC)[C@]34[C@H]1[C@](O)([C@@H](OC)[C@@H]32)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC(=O)c1ccccc1,LTS0111731
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,LTS0047326
C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C(O)C(O)(COC(=O)C=CCCCCCCC)C(O)C1(O)C(O)C(C)CC14)O2,LTS0099795
COc1c(-c2ccccc2)oc2c(C)c(O)c(C)c(O)c2c1=O,LTS0255589
CC1(C)[C@@H](Br)[C@@H](O)CC2=C[C@]3(C)CC[C@@]21CC3=O,LTS0250380
CCCCC=CC#CC#CCCCCCCCCCCCCC1CC(=O)OC1CO,LTS0034935
C[C@H]1CC[C@@]23[C@@H](O)OC[C@]2(O)[C@H](O)CC[C@H]3[C@]1(C)CCC1=CC(=O)OC1,LTS0043323
CCCC[C@@H](C)/C=C(C)/C=C(\C)C(O)=NC1=C[C@](O)(/C=C/C=C/C=C/C(O)=NC2=C(O)CCC2=O)[C@@H](O)CC1=O,LTS0039256
O=C1CC[C@]23/C=C/C(O)=NCCCNCCCCN=C(O)/C=C/c4ccc(c2c4)O[C@@H]3C1,LTS0021769
CC(O)=N[C@@H]1[C@@H](CO)O[C@H](O[C@H]([C@@H](O)CN)[C@H](N)[C@H](O)CO)[C@H](O)[C@H]1O,LTS0272762
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,LTS0118714
CC(C)CCCC1C(=O)OC(C)C(N=C(O)c2cccc(N=CO)c2O)C(=O)OC(C)C1O,LTS0135893
CC[C@@H](O)[C@H]1CCC[C@H]2[C@H]3[C@H](C)C(=O)[C@]4(OC(=O)C(C)=C4OC)[C@]3(O)CCCN21,LTS0034953
CC(O)=N[C@@H]1C[C@H]2C[C@H](C)C=C3N4CCC[C@@H]1[C@]32CCC4,LTS0034943
CC(=O)OCC12C(=O)C3OC(OC(C)=O)C(CC(OC(C)=O)c4ccoc4)(C3C)C1CCCC21CO1,LTS0247748
CC(=O)OC1CC=C(C)CC2OC(=O)C(C)C2C(O)C=C1C,LTS0047219
COC(=O)[C@@]1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3CC/C(=C\C(=O)N(C)CCO)[C@H](C)[C@@H]3[C@@H](O)C(=O)[C@H]21,LTS0040388
C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](OC)C[C@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4[C@@H](OC)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@@H]7[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO[C@@H]%10O[C@H](CO)[C@H](O)[C@H](O)[C@H]%10O)[C@H](O)[C@H](O)[C@H]9O)[C@H](O)[C@H](O)[C@H]8O)CC[C@]76O)C5)O[C@@H]4C)O[C@@H]3C)O[C@@H]2C)C[C@H]1OC,LTS0031978
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]1(O)CC[C@@H](C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0246100
COCCCC(C)=C1COC(CC(C)C)C1=CC1N=C2OC1COC(=O)C(CC(C)C)CC(=O)OC1C(OC(=O)C1(C)CO)C(C)=CCc1ccc2[nH]1,LTS0038650
CC(=O)OC1CC(C(CCC=C(C)C)C(=O)O)C2(C)CCC3=C(CCC4C3(C)CCC(O)C4(C)C)C12C,LTS0255436
C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)[C@@H](O)C[C@H]2O)CCC4=O,LTS0095561
COc1cc(/C=C(/Oc2ccc(/C=C\C(=O)O)cc2OC)C(=O)O)ccc1O,LTS0021835
CC(=O)OC1CC2C(OC(C)=O)C3C(C)(CCC(OC(=O)CC(c4ccccc4)N(C)C)C34CO4)C(O)C(OC(C)=O)C(=C1C)C2(C)C,LTS0272571
C=C(C)C=CCC(C)C1CCC2(C)C3C(=O)C=C4C(CCC(=O)C4(C)C)C3(C)CCC12C,LTS0101295
OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,LTS0242114
CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@@H](O)[C@@H](O)[C@@]2(CO)[C@H](O)[C@@H]1O,LTS0104225
CC(=O)N(O)CCCC(N=C(C)O)C(=O)OCC/C(C)=C/C(=O)N(O)CCCC1N=C(O)C(CCCN(O)C(=O)/C=C(\C)C(O)CO)N=C1O,LTS0031550
CC(C)(O)/C=C/c1cccc2nc3cccc(C(=O)O)c3nc12,LTS0109569
COc1ccc(CCOC(C)=O)cc1,LTS0099191
Cc1ccc(C(C)CC(O)C(O)C(C)(C)O)cc1,LTS0022902
O=CC1=CC(=O)O/C1=C/CO,LTS0092760
COc1c2c(c(O)c3c4c(c(C)cc13)C(O)[C@@H]1O[C@](O)(C(OC)OC)C(O)(CO)C1(OC1CC(O)C(O)(C(C)=O)C(C)O1)O4)C(=O)C(O)CC2OC1CC(C)(O)C(OC(C)=O)C(C)O1,LTS0255472
CC(C)[C@@H](C)CC[C@@H](C)C1CC[C@H]2c3ccc4c(c3CC[C@]12C)CC[C@H](O)C4,LTS0128743
C=C1C[C@H](OC(C)=O)[C@H]2[C@H](C)C(=O)O[C@@H]2[C@H]2[C@H](C)C(=O)C[C@@H]12,LTS0257147
CC(C)C[C@@H]1N=C(O)[C@H](CC(=O)O)N=C(O)[C@@H]2CSSC[C@@H](N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H](CCCCN)N=C(O)[C@H]([C@@H](C)O)N=C(O)[C@H](C)N=C1O)C(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(O)=N[C@H]([C@@H](C)O)C(O)=N[C@@H](Cc1ccccc1)C(O)=N2,LTS0268509
CC(C)=CCC/C(=C\CC[C@@H](CCC/C(C)=C/CO)C(=O)O)C(=O)O,LTS0034805
O=c1c(-c2ccccc2)coc2ccccc12,LTS0101301
O=c1oc(C=Cc2ccc(O)c(O)c2)cc(O)c1-c1cc(O)c(O)cc1C=Cc1cc2oc(=O)c3cc(O)c(O)cc3c2c(=O)o1,LTS0248363
COC1(C)CC2OCC3=CCC(C)(CC=CC(C)(C)OO)C(C=COC(=O)C=C(C)C)C32O1,LTS0272172
COc1cc2ccc3c(O)c(OC)ccc3c2c(OC)c1OC,LTS0042526
COc1ccc2oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(O)c3c(=O)c2c1,LTS0095470
CC(C)C1=CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CC1OO3,LTS0043549
N[C@@H](C[C@@H](O)c1ccccn1)C(O)=N[C@@H](C(=O)O)[C@@H]1O[C@@H](n2cc(C=O)nc2O)[C@@H](O)[C@H]1O,LTS0254398
O=C(O)C[C@H](O)C(=O)OC[C@@H]1O[C@H](OC2=C(c3ccc(O)cc3)Oc3cc(O)cc(O)c3C2)[C@@H](O)[C@H](O)[C@H]1O,LTS0034864
CC1=C2CC[C@H](C)[C@@H]2[C@@H]2[C@H](CC1=O)C2(C)C,LTS0034658
C=C[C@@](C)(O)[C@@H](O)CC=C(C)C,LTS0022962
CC(C)(O)[C@H]1CC[C@@](C)([C@H]2[C@@H](O)C[C@@]3(C)C4=C(CC[C@]23C)[C@@]2(C)CCC(=O)C(C)(C)[C@@H]2CC4)O1,LTS0112714
C/C=C(\C)[C@@H](O)[C@@H](C)/C=C/[C@@H](O)C(C)c1cc(O)cc(=O)o1,LTS0043562
C[C@H]1C(=O)O[C@H]2[C@H]1CC[C@]1(C)[C@@H]2[C@](C)(O)CC[C@H]1O,LTS0032126
CC(=O)O[C@H]1C[C@@H]2C(OCC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2,LTS0273673
CC(=O)O[C@H]1/C=C\C(=O)O[C@H](C)C[C@H](O)/C=C/1,LTS0275856
CC1=CC(=O)[C@@]2(C)CCCC(C)(C)[C@]23C[C@H]13,LTS0040126
CC(C)C1=C(O)C(=O)C2=C(C(=O)OC(=O)[C@H]3C(C)(C)CCC[C@]23C)C1=O,LTS0112976
C=C(C)[C@@H](CC=C(C)C)C[C@@]12C[C@H](CC=C(C)C)C(C)(C)[C@@](C(=O)c3ccccc3)(C1=O)C1=C(C=CC(C)(C)O1)C2=O,LTS0274089
CCC(C)C1N=C(O)C(N=C(O)C(C)N=C(S)C(C)N=C(S)C(C)N=C(S)C(C)N=C(S)C(CCSC)N=C(S)C(N=C(O)C(C)(O)CC(C)=O)C(C)C)CSC=CN=C(O)C(C(O)c2c[n+](C)cn2C)N=C(O)C(CC(C)C)N=C(O)C(C)N=C1O,LTS0032071
COc1ccc2c(c1O)O[C@@H]1c3ccc(O)cc3OC[C@H]21,LTS0103564
CC1=COC(=O)c2c(cc3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c2O)C1,LTS0229225
CCC(=O)C1CC(C)C2(CCC3(C)C4=C(CCC32C)C2(C)CCC(OC3OC(COC5OCC(O)C(O)C5OC5OC(CO)C(O)C(O)C5OC5OCC(O)(CO)C5O)C(O)C(O)C3O)C(CO)(CO)C2CC4)O1,LTS0230551
CCCCC/C=C/C1=C(CO)C(O)C2OC2(C/C=C(\C)C(=O)O)C1=O,LTS0242475
CC1(C)CC(=O)c2cc(C(=O)O)ccc2O1,LTS0232640
CC1(O)CC23CCC4C5(C)CCCC4(C(=O)OC5)C2CCC1C3,LTS0049065
C=C(C(=O)OCC)[C@@H]1CC[C@@](C)(O)[C@H]2CC[C@@](C)(O2)[C@@H](OC(C)=O)CC[C@](C)(O)[C@@H](O)C1,LTS0034842
CC(C)C1=CC(O)C(C)(OC2OC(CO)C(O)C(O)C2O)CC1,LTS0241754
C=CC(C)(O)CCC1(O)C(C)CCC2C(C(C)(C)OO)=CCC21C,LTS0039273
CC(C)=CC1C[C@](C)(O)[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC6OC(C)C(O)C(O)C6OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6O)C(C)(C)C5CC[C@@]4(C)[C@@]34CO[C@@]2(C4)O1,LTS0265178
C=C(C[C@@H](N)CCCN=C(O)C[C@@H](N)CCCN)NCCC[C@H](N)CC(O)=NC1C(/C=C2/N[C@@H]3[C@H](O)CN=C(O)[C@@H]3N2)OC(C)C(O)C1O,LTS0268197
CC1=C(C)C(=O)O[C@]2(C1)O[C@@]1(O)C[C@H]3[C@@H](C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]34C)[C@@H]3CC[C@@](O)([C@@H]2C)[C@]31C,LTS0049479
C/C=C/CCCCCCCCC[C@]1(OC)C=C[C@@H](CC(=O)OC)OO1,LTS0272816
C=C(C)[C@@H]1CC[C@@H]2CCC=C3C(=O)OC[C@@H]3[C@H]21,LTS0049354
CC=CCCC=Cc1c(O)cc(CC=C(C)C)c(O)c1C=O,LTS0118689
CC(=CCO)C(O)CC1(C)C(C)CCC2(C)C(C)=CCCC21,LTS0133644
COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)[C@H](O)[C@H]2O,LTS0107177
CC1(C)C=Cc2c(c(C[C@@H]3OC3(C)C)c3occ(-c4ccc(O)cc4O)c(=O)c3c2O)O1,LTS0098589
C[C@@H]1O[C@H](O[C@H]2[C@@H](O)CO[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC[C@@H]4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)C3(C)C)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,LTS0038101
C=CCc1cc(-c2cc(CC=C)cc(C3C=C(C)CCC3C(C)C)c2O)c(O)c(C2C=C(C)CCC2C(C)C)c1,LTS0256983
CC(=O)O[C@@]1(C)[C@@H]2c3c(ccc4c(=O)cc(-c5ccccc5)oc34)O[C@@H]2OC1(C)C,LTS0134319
COc1cc(/C(C)=C\[C@]2(C)O[C@H]2C)oc(=O)c1C,LTS0021803
C=C1C(=O)O[C@@]2(C)CC[C@H]1C[C@@H](O)/C(C)=C/C/C=C(\C)[C@H](O)C[C@H]2OC(C)=O,LTS0104192
COC(=O)C12CCC(C)C(C)(O)C1C1=CC(O)C3C4(C)CC(O)C(O)C(C)(C)C4CCC3(C)C1(C)CC2,LTS0100796
COc1ccc2cc1Oc1ccc(cc1)Cc1nccc3cc(OC)c(O)c(c13)Oc1cc3c(cc1OC)CCN[C@@H]3C2,LTS0246048
CC1(C)CCC[C@]2(C)C=C(C=O)CC[C@@H]12,LTS0040732
COC(=O)CCCC#CC#CCCCCCCCC#CCBr,LTS0049107
CO[C@]1(C)CC[C@H]2[C@@H](C)C(=O)O[C@H]2[C@]23O[C@@]2(C)[C@@H](O)C[C@H]31,LTS0023357
O=C(c1ccccc1)c1c(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1O,LTS0047658
COC(=O)[C@H](O)[C@H]1C(C)(C)[C@H](OC(C)=O)[C@]2(O)CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,LTS0268281
C/C=C/[C@@H](c1ccc(OC)c(OC)c1)c1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc(OC)c1O,LTS0251134
CC(C)=C[C@@H](O)C[C@@H](CO)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,LTS0271734
C[C@H]1CC[C@@H]2OC(C)(C)C(=O)CC[C@@]2(C)[C@]12CC[C@@H]([C@@]1(C)CC[C@@H]3OC(C)(C)[C@@H](O)CC[C@]31C)O2,LTS0034989
CC1(C)C[C@H]2[C@@]1(O)[C@@H](O)C[C@]1(C)[C@@H](O)C=C[C@]21CO,LTS0025073
Cc1ccc(C=O)cc1,LTS0109966
C/C(=C\Cc1cc(O)cc(C)c1O)CC(=O)C[C@]1(C)C[C@H]2C(O)=CC(O)=C[C@@]1(C)C2(C)C,LTS0134427
C=CC(C)(C)c1[nH]c2cc3c(cc2c1C=O)C=CC(C)(C)O3,LTS0248293
C/C=C1/CN2C3C[C@@]45c6ccccc6N(C)[C@@H]4[C@@H]2C[C@H]1C3(C(=O)OC)C5OC(C)=O,LTS0047837
